"","garrett_3","garrett_4","garrett_5","garrett_7","garrett_8","garrett_9","garrett_10","garrett_11","garrett_12","garrett_13","garrett_14","garrett_15","garrett_17","garrett_18","garrett_19","garrett_21","garrett_28","garrett_30","garrett_31","garrett_36","garrett_43","garrett_46","garrett_48","25617X10","25617X11","25617X16","25617X17","25617X18","25617X19","25617X20","25617X21","25617X9"
"Gemmatirosa",0.000285572995075294,0,0,0.000852481696000156,0,0.000365823098924053,0,0,0,0.000430937893230828,0,0,0,0,0,0.00031458346004056,0.000347345642491024,0,0,0,0,0.000351539567536024,0,1.06594262158781e-05,0,3.77834476458947e-05,0.000529770708539094,0.000344301592230442,7.39616742437937e-05,0.000100549829672456,0.000122316510663949,0
"Candidatus Cloacimonas",0,0,0,0.000243566198857187,0,0.000243882065949369,0.000130497534901566,0,0.000100750896431101,0.000430937893230828,0,0,0,0,0,0,0,0,0,0,0,0.000175769783768012,0.00011971445707698,5.32971310793906e-06,0,0.000453401371750737,0.000237483421069249,0.000129288761164085,0,2.32038068474898e-05,7.19508886258524e-06,0
"Flavonifractor",0.780708973036674,0.000822121649340453,0.0229621752834052,1.14938889240707,0.0108100648603892,0.124318883117691,0.529167504025849,1.43085140077034,0.0570250073800032,0.869848137486426,0,0.0257555632648949,0,0.013012850913213,0.567815215262675,0.0848326730576044,0.288644228910041,0.269928228164887,0.534316008582929,3.42435583575797,3.41836189390431,0.528012430439108,0.231408045529802,0.327985214949462,0.0536486379730955,5.3582445145235,0.221547674583653,0.122183500550545,0.000488147050009038,0.175436248971588,0.0799878028853601,0.0032529392629769
"Faecalibacterium",15.2288462993785,0.00205530412335113,0.138137530673184,15.6032160480897,0.024610147660886,16.1390176552325,22.0255044382212,0.0673000118964668,0.348262265330172,0.780213055694413,0.00129475677454508,0.0660539568512117,0.00495616358757883,0.0332550634448776,3.22873398542584,1.70221110227947,5.01543951380873,4.54060894896162,6.44634781622917,7.41174672711528,0.171897823221347,7.73879203973803,7.15018537783678,0.202347887856014,0.305974100088314,0.14689448775771,13.0196997369232,3.27043791115231,0.0257830396413865,3.18739092760544,0.673050197472811,0.148086187400282
"Ruthenibacterium",0.308989980671468,0.000411060824670226,0.00546718459128695,0.363278985595495,0.0023000138000828,0.154682200328387,0.0221845809332662,0.586387661046487,0.0637081501765995,0.108165411200938,0,0.0297601107447067,0.000341804385350264,0.00404844250633292,0.598581750342709,0.482675888855566,1.05338355179445,0.255605215001967,0.0887795004036053,0.163307134274422,6.28963447219352,0.751240055824483,0.372072532595254,0.179344846082149,0.179339732652919,5.04372753962955,0.370553298008385,0.192207417847111,0.000650862733345384,0.200125099457317,0.166113016570506,0.00224607711015072
"Oscillibacter",0.0573525765109548,0,0.00127567640463362,0.0560202257371531,0,0.0264612041555065,0.11914424936513,0.00203939429989293,0.0177657414040175,0.00926516470446279,0,0.00392024121707893,0.000170902192675132,0.000722936161845165,0.0632337329031859,0.00807430880770772,0.0277876513992819,0.090142346522857,0.0408385701856584,0.0364070033290684,0.0545530656596245,0.0239046905924496,0.0513575020860244,0.0503284808782685,0.00672081838344273,0.0121889402105656,0.117493400244389,0.0672737204965858,2.95846696975175e-05,0.0924671702872469,0.0302337634005832,0.000697058413495051
"Dysosmobacter",0.0587804414863313,0,0.00164015537738608,0.0450597467885797,0,0.0362164867934813,0.0896518064773756,0.000834297668138018,0.0182023286218856,0.0239170530743109,0,0.00400454747981181,0,0.00187963402079743,0.0558126591150369,0.0139465333951315,0.0221143392385952,0.0781708728344459,0.0221265831775139,0.0453963868671099,0.0338451672663793,0.122159999718768,0.0581812261394123,0.0323726774176218,0.0203982733392209,0.00624182555110181,0.193963061828687,0.125155736744698,0.000221885022731381,0.121959208790406,0.0407098127845073,0.000774509348327834
"Anaerotruncus",0.0848627750365415,0.000205530412335113,0.00619614253679187,0.581879649069821,0.00092000552003312,0.1498045590094,0.0255775168407069,0.0155426565582749,0.105889192149087,0.164402806267561,0,0.0126037862785656,0,0.00303633187974969,0.0307665350800342,0.0266347329501008,0.14924284439031,0.0958430482792432,0.245168004960725,0.0906429506752525,0.130927357583099,0.169090531984828,0.103193862000357,0.0302781001662018,0.01945500058365,0.0569169855337758,0.174087526280737,0.140040808030024,0.000488147050009038,0.171770047489685,0.388232604847375,0.00224607711015072
"Pusillibacter",0.0874805274913983,0,0.000911197431881158,0.057846972228582,0,0.0324972852877534,0.019835625305038,0.00550018462698397,0.00671672642874007,0.0206850188750797,0,0.00181258464875693,0,0.0013012850913213,0.0090702012966265,0.0349187640645022,0.0225774667619166,0.00769594737112139,0.0136583846774777,0.0635249770021604,0.0247158787274217,0.0631013523727163,0.0695540995617254,0.0276772001695275,0.0136774549557782,0.0186423530684845,0.136571235070285,0.0663026494752338,0.000532524054555314,0.153740689569185,0.0154550508768331,0.000309803739331134
"Solibaculum",0.0219415251216184,0.000205530412335113,0.000546718459128695,0.035073532635435,0.00023000138000828,0.00646287474765828,0.0143547288391722,0.00219389386806664,0.00332477958222633,0.00387844103907745,0,0.000421531313664401,0,0.000433761697107099,0.00381360736335433,0.0230694537363078,0.00602065780317775,0.00434678508924449,0.0167998131532976,0.0310133732062434,0.00467597705653924,0.00966733810724066,0.0105348722227742,0.0116241042884151,0.103995821301693,0.435363553844587,0.0255386017426777,0.0129991417474759,5.91693393950349e-05,0.0104649168882179,0.005950338489358,0.000387254674163917
"Vescimonas",0.0798652476227238,0,0.00255135280926724,0.0697817159725842,0.00023000138000828,0.16815668447209,0.0430641865175167,0.0251834296123142,0.0191090866897655,0.037491596711082,0.000107896397878757,0.00286641293291793,0.000512706578025396,0.00245798295027356,0.0165943455540553,0.0267395941034476,0.255414829111733,0.0146793070226945,0.0142047200645768,0.0468946174567835,0.0171452492073106,0.868302731813979,0.425106037080356,0.0022384795053344,0.0169789096002764,0.0446298083593309,0.829949752770625,0.725000781353817,0.00125734846214449,0.453936073357443,0.202405044793385,0.00394999767647196
"Ruminococcus",0.0257015695567764,0,0.00391814895708898,0.984859925079037,0.0034500207001242,0.736523839167094,0.705208678608061,0.00998067210402147,0.217420434498316,0.0327512798855429,0,0.00421531313664401,0.000512706578025396,0.00448220420344002,0.0857030952061925,0.0495993255330617,1.53109959210043,2.78087357553715,0.547018306332983,0.0101879680097804,0.0207078983932452,2.53336989344836,1.95026822024108,0.00186539958777867,0.0851303661902746,0.0562293267866205,1.49797843760144,0.133556695595121,0.00232239657125512,0.113458880881943,0.228681509319547,0.0179686168812058
"Lawsonibacter",0.0879088869840113,0.000205530412335113,0.00373590947071275,0.0294715100617197,0,0.0313998159909812,0.0163121918626957,0.0125144650220703,0.0164559797504132,0.00948063365107821,0,0.00177043151739048,0,0.000289174464738066,0.0180888673586131,0.0159388953087217,0.144148441633775,0.0166032938654748,0.00751211157261275,0.0774585214861249,0.11912608215469,0.14940431620281,0.0703921007612642,0.00119918544928629,0.00365518192783728,0.0176146432925161,0.0976665792443509,0.0662211413431956,0.00011833867879007,0.0613276614979156,0.0415156627371169,0.000774509348327834
"Subdoligranulum",0.0353634558901572,0,0.0257868873222368,0.118494955744022,0.00023000138000828,0.549405324067441,0.0155292066532863,0.00556198445425345,0.0193441721147714,0.107088066467861,0,0.00210765656832201,0,0,0.0558126591150369,0.131705608603648,0.30879027617452,0.0791684956418135,0.0376971417098385,0.0265186814372226,0.0333998361181374,0.249417323166809,0.102834718629126,0.00108193176091163,0.00731036385567455,0.0231234699592876,0.244333904369323,0.10731950895454,0.000414185375765245,0.0691782828146496,0.0271182899230838,0.00147156776182289
"Caproicibacterium",0.0242737045814,0,0.000820077688693042,0.0163189353234316,0.00023000138000828,0.0329240789031648,0.0216625907936599,0.00203939429989293,0.0123587766288817,0.0183148604623102,0,0.00139105333509252,0,0.00202422125316646,0.00582348151431133,0.0100666707212979,0.0259351413059965,0.00591447807225069,0.00614627310486498,0.0055434531817923,0.00311731803769283,0.0158192805391211,0.011971445707698,0.000831435244838493,0.00884318208347728,0.0463980737091587,0.0546272761644162,0.0221631853512911,7.39616742437937e-05,0.0132339045053517,0.00847581468012542,0.000387254674163917
"Petroclostridium",9.51909983584312e-05,0,9.11197431881158e-05,0.00109604789485734,0,0.00134135136272153,0.000391492604704697,0.000741597927233793,0.00214935245719682,0.000215468946615414,0,0.000295071919565081,0,0.000144587232369033,0.000412281877119386,0.000629166920081121,0.0013893825699641,0.000570070175638621,0.000409751540324332,0.00014982305896736,0.00155865901884641,0.000527309351304036,0.0005985722853849,0.000405058196203368,0.00094327275557091,0.00352897401012657,0.0029289621931874,0.00158940857474543,0,0.00081986784194464,0.00058999728673199,0
"Ethanoligenens",0.00380763993433725,0,0.000455598715940579,0.00474954087771515,0,0.00609705164873422,0.0049589063262595,0.000247199309077931,0.00184709976790352,0,0,0.000252918788198641,0,0,0.000515352346399233,0.00272638998701819,0.0072942584923115,0.000641328947593449,0.00136583846774777,0.00104876141277152,0.000667996722362749,0.00316385610782422,0.00454914936892524,0.000266485655396953,0.00188654551114182,0.0058866611432304,0.013018962929386,0.00695489216305494,4.43770045462762e-05,0.00275351841256879,0.00266937796801913,0
"Thermocaproicibacter",0.0054734824056098,0,0.000182239486376232,0.00267922818742906,0.00046000276001656,0.00414599512113927,0.00574189153566889,0.000308999136347414,0.000604505378586606,0.000861875786461655,0,4.21531313664401e-05,0,0.000144587232369033,0.000721493284958926,0.00188750076024336,0.00266298325909785,0.000997622807367587,0.000409751540324332,0.000599292235869438,0.000445331148241833,0.00193346762144813,0.00215486022738564,0.000127913114590537,0.000589545472231819,0.00682369064484859,0.0110764703314093,0.00417939973589117,1.47923348487587e-05,0.00167840869530176,0.00152535883886807,0
"Amygdalobacter",0.000951909983584312,0,9.11197431881158e-05,0.00219209578971469,0,0.00396308357167724,0.00260995069803131,6.17998272694828e-05,0.000772423539305108,0.000861875786461655,0,4.21531313664401e-05,0.000170902192675132,0,0.000721493284958926,0.000104861153346853,0.00289454702075853,0.000285035087819311,0.000546335387099109,0.000299646117934719,0.00111332787060458,0.00210923740521614,0.00071828674246188,0.000127913114590537,0.00117909094446364,0.00185138893464884,0.00769689857003925,0.00435365850093841,1.47923348487587e-05,0.001136986535527,0.000611582553319746,0
"Acetivibrio",0.000428359492612941,0.000205530412335113,0.000182239486376232,0.00328814368457203,0,0.00298755530787977,0.00313194083763758,0.000339899049982155,0.00268669057149603,0.00215468946615414,0.000107896397878757,0.000505837576397281,0,0,0.000721493284958926,0.000524305766734267,0.00451549335238331,0.000783846491503104,0.000409751540324332,0.000599292235869438,0.00155865901884641,0.000527309351304036,0.00071828674246188,0.000106594262158781,0.00094327275557091,0.00510076543219579,0.00640596305038077,0.00377185907570003,1.47923348487587e-05,0.00135355539943691,0.00190669854858509,0
"Paludihabitans",0.00171343797045176,0,0,0.00109604789485734,0,0.00262173220895572,0.0110922904666331,0.000278099222712672,0.00167918160718502,0.000215468946615414,0,0.000210765656832201,0,0,0.000360746642479463,0.000419444613387414,0.00312611078241922,0.000356293859774138,0.00136583846774777,0.000599292235869438,0.000445331148241833,0.00087884891884006,0.00131685902784678,7.99456966190858e-05,0.000235818188892727,0.00874308978526004,0.00512111684921124,0.00319708621356839,8.87540090925524e-05,0.00111378272867951,0.00128072581754017,0
"Ruminiclostridium",0.000571145990150588,0,0.000182239486376232,0.00182674649142891,0,0.00225590911003166,0.00339293590744071,0.000803397754503276,0.00359344863937594,0.00107734473307707,0,0.000295071919565081,0,0.000289174464738066,0.00061842281567908,0.000209722306693707,0.00358923830574058,0.000712587719548276,0.001229254620973,0.00014982305896736,0.00200399016708825,0.00158192805391211,0.0005985722853849,4.26377048635124e-05,0.00306563645560546,0.00573552735264682,0.00604060394104346,0.00304812307570543,4.43770045462762e-05,0.00170161250214925,0.00218011192536333,0.000464705608996701
"Mageeibacillus",9.51909983584312e-05,0,0.000182239486376232,0.00146139719314312,0,0.00176814497813292,0.000260995069803131,0,0.000839590803592508,0.0120662610104632,0,8.43062627328803e-05,0,0,0.00030921140783954,0.00031458346004056,0.00150516445079444,0.000356293859774138,0.000546335387099109,0.00134840753070624,0.000222665574120916,0.000527309351304036,0.00107743011369282,3.19782786476343e-05,0,0.00177582203935705,0.00361705518243933,0.0019604111067815,0,0.0004563415346673,0.000100731244076193,0
"Thermoclostridium",0.000428359492612941,0,0,0.000608915497142969,0,0.0011584398132595,0.00104398027921253,0.00021629939544319,0.000638089010730306,0,0,4.21531313664401e-05,0,0,0.000257676173199617,0.000104861153346853,0.000926255046642731,0.000142517543909655,0.000136583846774777,0.00014982305896736,0.000222665574120916,0.00175769783768012,0.00023942891415396,1.06594262158781e-05,0.00094327275557091,0.00137531749431057,0.00292287287469845,0.00143904012426112,0,0.000572360568904749,0.000856215574647644,0.00023235280449835
"Fastidiosipila",4.75954991792156e-05,0,0,0.00097426479542875,0,0.000487764131898738,0.000130497534901566,0.000154499568173707,0.000201501792862202,0,0,4.21531313664401e-05,0,0,0.00046381711175931,0,0.000115781880830341,0.000427552631728966,0.000409751540324332,0,0.000222665574120916,0.000175769783768012,0,1.06594262158781e-05,0,0.00246348078651234,0.00133356074908117,0.000789785693197995,0,0.000255241875322388,7.19508886258524e-05,0
"Intestinibacillus",0.0822926180808638,0,0.0144880391669104,0.0600390680182967,0.00092000552003312,0.00914557747310133,0.0255775168407069,0.00296639170893517,0.0778468593090974,0.00797235102477031,0,0.00320363798384945,0,0.00144587232369033,0.0203048824481298,0.0917535091784968,0.0404078764097891,0.0229453245694545,0.0315508686049736,0.0599292235869438,0.00378531476005558,0.0831391077222697,0.0580615116823353,0.00523377827199615,0.00507009106119364,0.0144483903797902,0.032011547296437,0.0134333833474727,0.000310639031823933,0.0119422259241748,0.00466961267181782,0.000387254674163917
"Agathobaculum",0.00628260589165646,0,0.00318919101158405,0.0199724283062894,0,0.00877975437417728,0.00535039893096419,0.00148319585446759,0.0205867665040883,0.0120662610104632,0,0.000927368890061682,0,0.000289174464738066,0.0114923573247029,0.00660625266085177,0.0131991344146589,0.0133253903555528,0.00887795004036053,0.00839009130217213,0.00534397377890199,0.00914002875593662,0.00826029753831162,0.00288337479139503,0.000471636377785455,0.0148413382353075,0.0264154636050872,0.0110963484581697,0.000103546343941311,0.00573134029132998,0.00304352258887356,0.000619607478662267
"Flintibacter",0.37743230849118,0,0.00255135280926724,0.0236259212891472,0.00046000276001656,0.0161571868691457,0.0139632362344675,0.121498460411803,0.0151462180968088,0.00366297209246203,0,0.00177043151739048,0,0.000289174464738066,0.0156667113305367,0.0105909764880322,0.0255877956635054,0.0151068596544235,0.0060096892580902,0.00868973742010685,0.00757062952011115,0.044469755293307,0.0269357528423205,0.00273414282437274,0.00400890921117637,0.00525945591230855,0.0589750495655302,0.026901899510479,0.000133131013638829,0.0173796513287699,0.00863410663510229,0.000697058413495051
"Intestinimonas",0.0242737045814,0,0.00100231717506927,0.570919170121247,0.00023000138000828,0.029936523595285,0.0215320932587583,0.00726147970416423,0.00587713562514756,0.00452484787892369,0,0.000843062627328802,0,0.000144587232369033,0.00778182043062842,0.00933264264786996,0.22403793940671,0.0163895175496104,0.00532677002421632,0.00973849883287837,0.0082386262424739,0.116535366638192,0.118996170334518,0.00163089221102935,0.00153281822780273,0.0718338906643751,0.256262879289187,0.115898942507874,0.000281054362126416,0.277857852396408,0.151686863401022,0.00154901869665567
"Massilistercora",0.0100902458259937,0,0.00191351460695043,0.0490785890697233,0.00046000276001656,0.0588975189267726,0.0574189153566889,0.0104132708949078,0.0231727061791532,0.00926516470446279,0,0.00510052889533925,0.000341804385350264,0.00231339571790453,0.0109770049783037,0.00807430880770772,0.0355450374149148,0.00733965351134725,0.020214409322667,0.00824026824320477,0.0195945705226406,0.0159950503228891,0.0247808926149349,0.000831435244838493,0.03372200101166,0.0263804031463637,0.0362618916017276,0.0208140852347963,0.000192300353033863,0.0177818506474597,0.00849020485785059,0.000697058413495051
"Proteiniborus",0.000618741489329803,0,0.000455598715940579,0.000852481696000156,0.00023000138000828,0.000609705164873422,0.000782985209409394,0.000926997409042242,0.00137692891789171,0.000215468946615414,0,0.000505837576397281,0,0.000433761697107099,0.00046381711175931,0,0.00208407385494614,0.000570070175638621,0.000273167693549555,0,0.000890662296483665,0.00123038848637608,0.00047885782830792,3.73079917555734e-05,0.000707454566678182,0.00716374167366164,0.00239310216615936,0.00158378732426004,2.95846696975175e-05,0.000371260909559837,0.000554021842419064,0
"Thermaerobacter",0.00076152798686745,0,0,0.00097426479542875,0,0.00103649878028482,0.000260995069803131,0.000154499568173707,0.000403003585724404,0,0,0,0,0,0.000515352346399233,0.000734028073427974,0.00173672821245512,0.000356293859774138,0.000136583846774777,0,0.000222665574120916,0.0014061582701441,0.0017957168561547,2.66485655396953e-05,0.000353727283339091,0.000710328815742821,0.00258187103931696,0.00144185074950381,7.39616742437937e-05,0.000525952955209769,0.000539631664693893,7.74509348327834e-05
