"","garrett_67","garrett_53","garrett_47","garrett_50","garrett_60","garrett_76","garrett_35","garrett_34","garrett_95","garrett_49","garrett_39","garrett_85","25617X30","25617X31","25617X32","25617X37","25617X38","25617X39","25617X40","25617X41","25617X42"
"Tolypothrix",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0.00448866611805192,0,0,0,0,0,0.000189487606563093,0
"Fischerella",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120187107288627,0,0,0,0
"Cylindrospermopsis",0,0,0,0,0,0,0,0,0,0,0,0,0.00598086124401914,0,0,5.51749708676154e-05,0,0,0,0,0
"Dolichospermum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91973929385992e-05,0,0,0
"Rivularia",0,0,0,0,0,0,0,0,0,0,0.00136547665376291,0,0,0.00448866611805192,0.00591540964211772,0.000165524912602846,0,0,0,0,0
"Gloeocapsa",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299244407870128,0,0,0,0,4.9386618201932e-05,0,0
"Candidatus Atelocyanobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000378975213126186,0
"Gloeothece",0,0,0,0,0,0,0,0,0,0,0.00136547665376291,0,0,0,0,0,0,0,0,0,0
"Crocosphaera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Picosynechococcus",0.00268485206465124,0,0,0,0,0,0,0,0,0,0,0,0.00149521531100478,0.00149622203935064,0,0.000827624563014231,0.000600935536443135,0,0,0,0.000589407174264125
"Oscillatoria",0,0,0,0,0.0058503480957117,0,0,0,0,0,0.000682738326881456,0,0,0.00149622203935064,0,0.000220699883470462,0,0,0,0,0
"Chroococcidiopsis",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149622203935064,0,0,0.000240374214577254,0,0,0,0
"Synechocystis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,4.9386618201932e-05,0,0
"Kovacikia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0.000189487606563093,0
"Leptodesmis",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0.000220699883470462,0,0,0,0,0
"Trichothermofontia",0,0,0,0,0,0,0,0,0,0,0,0,0.00149521531100478,0,0,0,0,0,0,0,0.00176822152279238
"Thermocoleostomius",0,0,0,0,0,0,0,0,0,0,0,0.0113224637681159,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Thermoleptolyngbya",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pleurocapsa",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0.00149521531100478,0.00149622203935064,0,5.51749708676154e-05,0,0,0,0.000189487606563093,0
"Halomicronema",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000441399766940923,0,0.000356789571754397,0,0,0
"Mesomycoplasma",0,0,0,0,0,0.0143513203214696,0,0,0,0,0,0.0113224637681159,0,0.00897733223610384,0,0.000662099650411385,0.000600935536443135,8.91973929385992e-05,0.000197546472807728,0.000189487606563093,0
"Alkalitalea",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0,0.000496574737808538,0.000600935536443135,0,4.9386618201932e-05,0.000189487606563093,0
"Bergeyella",0,0,0.00341892030496769,0,0,0,0.000456533450205897,0,0,0,0.00477916828817019,0,0,0,0,0.000662099650411385,0.000600935536443135,0,0.000839572509432844,0.000568462819689278,0
"Solitalea",0,0,0.00341892030496769,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0.000120187107288627,0,0,0,0
"Olivibacter",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Pseudocnuella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165524912602846,0.000120187107288627,0,0,0,0
"Rhodothermus",0,0,0,0,0,0,0,0,0,0,0.00136547665376291,0,0,0,0,0.000165524912602846,0,0,0,0,0.0023576286970565
"Raoultella",0.00134242603232562,0.00322071564301588,0.00341892030496769,0,0,0,0,0.0343288705801579,0,0,0,0,0,0,0.0118308192842354,0.000110349941735231,0,0.00133796089407899,0,0.000378975213126186,0.0117881434852825
"Yokenella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098590160701962,5.51749708676154e-05,0,0,0,0,0
"Lelliottia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0,0.000589407174264125
"Rouxiella",0,0,0,0,0,0,0.000456533450205897,0,0,0,0.000682738326881456,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Buchnera",0,0,0.00341892030496769,0,0,0.0143513203214696,0.000913066900411793,0,0,0,0,0,0,0,0,5.51749708676154e-05,0.000240374214577254,0,4.9386618201932e-05,0,0
"Duffyella",0,0,0,0,0,0,0,0,0.00216459586995108,0,0,0,0,0,0.00788721285615696,0,0,0.000445986964692996,0,0,0
"Edwardsiella",0,0,0,0,0,0.0143513203214696,0,0,0,0,0,0,0,0.00149622203935064,0,0.000165524912602846,0,0,0,0,0.000589407174264125
"Azotobacter",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0.0119617224880383,0.00299244407870128,0.0138026224982747,5.51749708676154e-05,0.000120187107288627,0.000356789571754397,0.000148159854605796,0.000378975213126186,0.00530466456837713
"Parashewanella",0,0,0,0,0,0.0143513203214696,0,0,0,0,0.000682738326881456,0,0,0,0,5.51749708676154e-05,0,0,0,0.000378975213126186,0
"Psychromonas",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220699883470462,0.000360561321865881,0.000356789571754397,4.9386618201932e-05,0,0
"Xylella",0,0,0,0,0,0.0430539609644087,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Ahniella",0,0,0,0,0,0,0.000913066900411793,0,0,0,0,0,0,0,0.00394360642807848,0,0,0,4.9386618201932e-05,0,0.00117881434852825
"Aliivibrio",0,0,0,0.00423513467728274,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91973929385992e-05,0,0.000378975213126186,0.000589407174264125
"Grimontia",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0.00149521531100478,0,0,0.000110349941735231,0,0,4.9386618201932e-05,0,0
"Pistricoccus",0,0,0,0,0,0,0,0,0,0,0,0,0.00149521531100478,0,0,0,0,0,0,0,0
"Kushneria",0,0,0,0,0.0058503480957117,0,0,0,0.00216459586995108,0,0.00136547665376291,0,0,0,0,0.000165524912602846,0,0,4.9386618201932e-05,0,0
"Aliamphritea",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0.000110349941735231,0.000240374214577254,0,0,0,0
"Amphritea",0.00134242603232562,0,0.00341892030496769,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Gynuella",0,0,0.00341892030496769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reinekea",0,0,0,0,0,0,0.000456533450205897,0,0,0,0.000682738326881456,0,0,0,0,0,0,0,0,0,0
"Alloalcanivorax",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,4.9386618201932e-05,0,0
"Tolumonas",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0.00299043062200957,0,0.00197180321403924,0.000937974504749461,0.000721122643731762,0.00115956610820179,0.000148159854605796,0,0.000589407174264125
"Allochromatium",0,0,0,0,0,0,0.000913066900411793,0,0.00216459586995108,0,0,0,0.00598086124401914,0,0,0,0,0,4.9386618201932e-05,0,0
"Candidatus Endoriftia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117881434852825
"Thioalkalivibrio",0.00134242603232562,0,0,0,0,0,0,0,0,0,0.00136547665376291,0,0.0194377990430622,0.00448866611805192,0,0.000110349941735231,0,0,4.9386618201932e-05,0,0
"Solimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00788721285615696,0,0,0,0,0,0
"Zophobihabitans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,9.8773236403864e-05,0,0
"Mycoavidus",0.00134242603232562,0,0,0,0,0,0.000456533450205897,0,0.00216459586995108,0,0,0,0,0,0,0.000165524912602846,0.000240374214577254,0,0,0.000189487606563093,0
"Limnobacter",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177462289263531,0,0,8.91973929385992e-05,4.9386618201932e-05,0,0
"Robbsia",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Herminiimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91973929385992e-05,0,0,0.0023576286970565
"Castellaniella",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299244407870128,0,0,0,0,0,0,0
"Leptothrix",0,0,0,0,0,0.0574052812858783,0,0,0,0,0,0,0,0,0.0157744257123139,0,0,8.91973929385992e-05,4.9386618201932e-05,0,0.00117881434852825
"Caldimonas",0,0,0,0,0,0.0143513203214696,0,0,0,0,0,0,0.0433612440191388,0.0119697763148051,0.0473232771369417,0.000110349941735231,0,8.91973929385992e-05,0.000148159854605796,0,0
"Simonsiella",0,0,0,0,0,0,0,0,0.00432919173990216,0,0.000682738326881456,0,0,0,0,0,0.000120187107288627,0,0,0.000189487606563093,0.000589407174264125
"Morococcus",0.0147666863555818,0.0934007536474605,0.04444596396458,1.99051329832289,0.608436201954016,0.0717566016073479,0,0,0,0,0.00409642996128874,0,0,0.020947108550909,0.00197180321403924,0.000110349941735231,0.00108168396559764,0,0.000790185891230912,0.0229280003941342,0.00530466456837713
"Kingella",0.00268485206465124,0.0386485877161905,0.0239324421347738,0.465864814501101,0.286667056689873,0.444890929965557,0.00319573415144128,0,0.0476211091389238,0,0.0252613180946139,0,0.0508373205741627,0.0418942171018179,0.0216898353544316,0.00518644726155585,0.00685066511545173,0,0.000592639418423184,0.0396029097716864,0.0182716224021879
"Alysiella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0.000189487606563093,0
"Methyloversatilis",0,0,0,0,0.0117006961914234,0,0,0,0,0,0,0,0.0284090909090909,0.0314206628263634,0.0473232771369417,5.51749708676154e-05,0,0.000178394785877198,4.9386618201932e-05,0,0.0159139937051314
"Sulfuricystis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00394360642807848,0.000551749708676154,0,0,0,0,0
"Nitrosospira",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0,0.00117881434852825
"Pseudothauera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294703587132063
"Ferribacterium",0,0,0.00341892030496769,0,0,0,0.000456533450205897,0,0,0,0,0,0.00448564593301435,0,0.0098590160701962,5.51749708676154e-05,0.000120187107288627,0.000624381750570194,4.9386618201932e-05,0,0
"Candidatus Kinetoplastibacterium",0,0,0,0.00423513467728274,0,0.0143513203214696,0,0,0,0,0,0.0113224637681159,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Tardiphaga",0,0,0,0,0,0,0.000456533450205897,0,0.00216459586995108,0,0,0,0.00897129186602871,0.0074811101967532,0.00788721285615696,0.000110349941735231,0,0,4.9386618201932e-05,0,0
"Nitrobacter",0,0,0,0,0,0,0,0,0,0,0,0,0.0164473684210526,0,0.00197180321403924,0,0,0,0,0,0
"Afipia",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0.000110349941735231,0,0,0,0,0.0023576286970565
"Martelella",0,0,0.00341892030496769,0,0,0.0287026406429392,0.000456533450205897,0,0,0,0,0,0,0.00149622203935064,0,5.51749708676154e-05,0,0,0,0,0
"Methyloligella",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Pseudolabrys",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00394360642807848,0,0,0,0,0,0
"Chelatococcus",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0.0104665071770335,0,0,0,0,0.000178394785877198,0,0,0.0023576286970565
"Lichenihabitans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118308192842354,0,0,0,0.000148159854605796,0,0
"Kaistia",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00598488815740256,0.0118308192842354,0,0,0,4.9386618201932e-05,0.000189487606563093,0
"Rhizorhabdus",0,0,0,0,0,0,0,0,0,0,0,0,0.00897129186602871,0.0254357746689609,0.0197180321403924,0,0,0.000178394785877198,9.8773236403864e-05,0.000568462819689278,0.00353644304558475
"Hankyongella",0,0,0,0,0,0.0574052812858783,0,0,0,0,0,0,0.0284090909090909,0.0104735542754545,0.0788721285615696,0.000165524912602846,0,0.000535184357631595,4.9386618201932e-05,0.000189487606563093,0.00825170043969775
"Blastomonas",0,0,0,0,0,0,0,0,0,0,0,0.0113224637681159,0.0284090909090909,0.00897733223610384,0.0749285221334911,0,0,0,9.8773236403864e-05,0.000189487606563093,0.0070728860911695
"Rhodobaca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Silicimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267592178815798,0,0,0
"Cereibacter",0,0,0,0,0,0.0574052812858783,0,0,0,0,0.000682738326881456,0,0.00149521531100478,0.0134659983541558,0.00197180321403924,0,0.000360561321865881,0.000178394785877198,4.9386618201932e-05,0,0.004715257394113
"Gemmobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165524912602846,0,0,0,0,0
"Paroceanicella",0,0,0,0,0,0.0430539609644087,0,0,0,0,0,0,0.00598086124401914,0.0074811101967532,0,0,0,0,0,0,0
"Fuscovulum",0,0,0,0,0,0.0143513203214696,0,0,0,0,0,0,0,0,0.00591540964211772,0.000110349941735231,0,0,0,0,0
"Leisingera",0,0,0,0,0,0.0143513203214696,0,0,0,0,0,0,0,0,0.00197180321403924,0.000110349941735231,0,8.91973929385992e-05,0,0.000189487606563093,0.000589407174264125
"Asticcacaulis",0,0,0,0,0,0,0,0,0,0,0.00136547665376291,0.0113224637681159,0.00598086124401914,0,0.0216898353544316,0.000220699883470462,0,0.000267592178815798,0,0,0.000589407174264125
"Granulibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149622203935064,0,0.000110349941735231,0,0,4.9386618201932e-05,0,0.00117881434852825
"Neoasaia",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149622203935064,0,5.51749708676154e-05,0,0,0,0.000189487606563093,0
"Aestuariispira",0.00134242603232562,0,0,0,0,0,0,0,0,0.117994100294985,0,0,0,0,0,0,0,0,4.9386618201932e-05,0,0
"Neorickettsia",0,0,0,0,0,0,0,0,0,0,0,0,0.00299043062200957,0,0,0,0,0,0,0,0
"Candidatus Puniceispirillum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Poseidonibacter",0,0,0,0,0,0.0143513203214696,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0.000148159854605796,0,0.000589407174264125
"Nautilia",0,0,0.00341892030496769,0,0,0,0,0,0,0,0,0,0,0,0,0.000386224796073308,0,0,0,0,0
"Puniceicoccus",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117881434852825
"Bremerella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0.00117881434852825
"Candidatus Kuenenia",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0,0,0.000120187107288627,0,4.9386618201932e-05,0,0
"Simkania",0,0,0,0,0,0,0,0,0,0,0,0,0.00149521531100478,0,0,0,0.000120187107288627,0,0,0,0
"Waddlia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178394785877198,0,0,0
"Geoalkalibacter",0,0,0,0,0,0.0143513203214696,0,0,0,0,0,0,0,0,0,0.000220699883470462,0,0,0,0,0
"Desulfocurvibacter",0.00134242603232562,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Desulfoluna",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149622203935064,0,0,0,0,0,0,0
"Thermotoga",0,0,0,0,0,0,0,0,0,0,0.00136547665376291,0,0.00149521531100478,0,0,0,0.000240374214577254,0,0,0,0
"Fervidobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0.000120187107288627,0,0,0,0
"Mesotoga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,4.9386618201932e-05,0,0
"Thermovirga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0.000120187107288627,0,0,0,0
"Sandaracinus",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00591540964211772,0.000220699883470462,0,0,0,0,0
"Nannocystis",0,0.00322071564301588,0,0,0,0,0,0,0,0,0,0,0.00149521531100478,0,0,0,0,0.000178394785877198,0,0,0
"Peredibacter",0,0,0,0,0,0,0,0,0.00432919173990216,0,0,0,0,0,0,0,0,0,0,0,0.000589407174264125
"Bacteriovorax",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0.000240374214577254,0,0,0,0.00117881434852825
"Pigmentibacter",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0.0113224637681159,0,0,0,0.000220699883470462,0,0,0,0,0
"Mucispirillum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0.000178394785877198,0,0,0
"Denitrovibrio",0,0,0,0,0,0,0,0,0.00216459586995108,0,0,0,0,0,0,0,0,8.91973929385992e-05,0,0,0
"Nitrospira",0.00402727809697686,0,0,0,0,0,0,0,0,0,0,0.0113224637681159,0,0,0,0.000220699883470462,0,0,0.000543252800221252,0,0
"Pichia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0.000120187107288627,0,0,0,0
"Brettanomyces",0,0,0,0.00423513467728274,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Sugiyamaella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Sordaria",0,0,0,0,0,0,0,0,0,0,0,0,0.00149521531100478,0.00149622203935064,0.00197180321403924,0,0.000120187107288627,8.91973929385992e-05,0,0.000378975213126186,0.000589407174264125
"Sclerotinia",0,0,0,0,0,0,0,0,0,0,0,0,0.00149521531100478,0.00149622203935064,0,0.000275874854338077,0.000240374214577254,0,0,0,0.000589407174264125
"Chrysosporium",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0.00149521531100478,0,0,0,0,0,0,0,0
"Cyphellophora",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149622203935064,0.00591540964211772,0.000110349941735231,0,0,0,0,0
"Rhizoctonia",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299244407870128,0,0.000110349941735231,0,0,0,0,0.000589407174264125
"Nematocida",0,0,0.00341892030496769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Amphiamblys",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149622203935064,0,0,0,0,0,0,0
"Spizellomyces",0,0,0,0,0,0,0,0,0.00216459586995108,0,0,0,0.00149521531100478,0,0,0,0,0,4.9386618201932e-05,0,0
"Giardia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117881434852825
"Tequatrovirus",0,0,0.00341892030496769,0,0.0117006961914234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aphthovirus",0,0,0,0,0,0,0,0,0,0,0,0,0.0104665071770335,0,0,0,0,0,0,0,0
"Tenuifilum",0,0,0,0,0,0,0.000913066900411793,0,0,0,0.000682738326881456,0,0,0,0,0.000606924679543769,0.000120187107288627,0,0,0,0
"Imtechella",0,0,0,0,0,0,0,0,0,0.0589970501474926,0.000682738326881456,0,0,0,0,0,0.000120187107288627,0,0,0.000189487606563093,0
"Muriicola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0.000120187107288627,0,4.9386618201932e-05,0,0
"Rasiella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120187107288627,0,0,0,0
"Psychroserpens",0,0,0,0,0,0,0.000456533450205897,0,0,0,0.000682738326881456,0,0,0,0,0,0.000120187107288627,0,0,0,0
"Wenyingzhuangia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120187107288627,0,0,0.000189487606563093,0
"Zhouia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000386224796073308,0,0,0,0,0
"Marixanthomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496574737808538,0.000120187107288627,0,0,0,0
"Constantimarinum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000331049825205692,0,8.91973929385992e-05,0,0,0
"Salinimicrobium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8773236403864e-05,0,0
"Marnyiella",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0,0,0,0,0,0
"Candidatus Karelsulcia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275874854338077,0.000360561321865881,0,0,0,0
"Paracrocinitomix",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0,0.000110349941735231,0.000120187107288627,0,4.9386618201932e-05,0,0
"Arcticibacterium",0,0,0,0,0,0,0.00136960035061769,0,0.00216459586995108,0,0.000682738326881456,0,0,0,0,5.51749708676154e-05,0.000240374214577254,0,0,0,0
"Leadbetterella",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0,0.000165524912602846,0.000600935536443135,0,0,0,0
"Cytophaga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176822152279238
"Tunicatimonas",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0.000165524912602846,0.000120187107288627,0,0,0,0
"Porifericola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0.000120187107288627,8.91973929385992e-05,0,0,0
"Aurantibacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000356789571754397,0,0,0.00117881434852825
"Lacibacter",0,0,0,0,0,0,0,0,0,0,0,0.0113224637681159,0,0,0,0,0,0,0,0,0
"Rhizosphaericola",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,5.51749708676154e-05,0.000120187107288627,0,0,0,0
"Aureispira",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0.000360561321865881,0,0,0,0
"Pelodictyon",0.00134242603232562,0,0,0,0,0,0.000456533450205897,0,0,0,0.000682738326881456,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Gemmatimonas",0.00134242603232562,0,0,0,0,0,0,0,0.00216459586995108,0,0.00136547665376291,0,0.00598086124401914,0,0,0.000275874854338077,0,0,0,0.000378975213126186,0
"Fenollaria",0.00134242603232562,0,0.00341892030496769,0,0,0,0,0,0,0,0,0,0,0.0134659983541558,0,0.00148972421342562,0.000360561321865881,0.000624381750570194,0.000691412654827048,0.000568462819689278,0
"Acetoanaerobium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0.000148159854605796,0.000189487606563093,0
"Halothermothrix",0,0,0,0,0,0,0.000456533450205897,0,0,0,0.000682738326881456,0,0,0,0,0,0,0,0,0,0
"Natranaerobius",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Loigolactobacillus",0,0.00322071564301588,0,0.00423513467728274,0,0,0,0,0,0,0,0,0,0,0,0.000220699883470462,0.000240374214577254,0,9.8773236403864e-05,0,0.000589407174264125
"Paucilactobacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165524912602846,0.000120187107288627,0,9.8773236403864e-05,0,0
"Oenococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Furfurilactobacillus",0,0,0,0,0,0,0,0,0,0,0,0,0.00149521531100478,0,0,0,0,0,0,0,0
"Acetilactobacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120187107288627,0,0,0,0
"Nicoliella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197180321403924,0,0,0,0.000148159854605796,0,0
"Secundilactobacillus",0,0,0.00341892030496769,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,5.51749708676154e-05,0,8.91973929385992e-05,0,0,0
"Marinilactibacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,8.91973929385992e-05,0.000395092945615456,0.00113692563937856,0
"Suicoccus",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0,5.51749708676154e-05,0.000120187107288627,0,0.000395092945615456,0,0
"Salisediminibacterium",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0.000441399766940923,0.000240374214577254,0,0,0,0
"Gracilibacillus",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0.00598086124401914,0,0,0.000110349941735231,0.000120187107288627,0.000178394785877198,4.9386618201932e-05,0,0
"Paenalkalicoccus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000240374214577254,0,0,0,0
"Gottfriedia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000721122643731762,8.91973929385992e-05,0,0.000378975213126186,0
"Mangrovibacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0.000120187107288627,0,0,0,0
"Alkalihalophilus",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149622203935064,0,5.51749708676154e-05,0,8.91973929385992e-05,0,0.000189487606563093,0
"Halalkalibacterium (ex Joshi et al. 2022)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Salinicoccus",0.00134242603232562,0,0,0,0,0,0,0,0.00216459586995108,0,0,0,0,0,0,5.51749708676154e-05,0,0,4.9386618201932e-05,0.000189487606563093,0
"Jeotgalicoccus",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,5.51749708676154e-05,0,8.91973929385992e-05,4.9386618201932e-05,0,0
"Novibacillus",0,0,0,0,0,0,0.000913066900411793,0,0.00216459586995108,0,0,0,0,0,0,5.51749708676154e-05,0,8.91973929385992e-05,0.000148159854605796,0.000568462819689278,0
"Polycladomyces",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,4.9386618201932e-05,0,0
"Sporolactobacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0.00024693309100966,0.000378975213126186,0.000589407174264125
"Methylomusa",0.00268485206465124,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0.000331049825205692,0.000120187107288627,0,0,0,0
"Sporomusa",0,0,0.00341892030496769,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0,0.00121384935908754,0.000240374214577254,0,9.8773236403864e-05,0.000189487606563093,0
